date,open,high,low,close,volume
2020-01-02,33.152112,33.7967364,33.02318712,33.20736552,7053194
2020-01-03,33.26261904,33.6586026,32.23122,32.68245708,7619935
2020-01-06,32.691666,34.06379508,32.38777164,33.34549932,8604037
2020-01-07,33.4744242,34.8557622,33.16132092,34.14667536,9668405
2020-01-08,34.00854156,34.95706032,33.21657444,34.49661432,6341454
2020-01-09,34.49661432,34.8097176,33.7967364,34.51503216,5417382
2020-01-10,34.13746644,34.59791244,33.35470824,34.18351104,7741020
2020-01-13,34.41373404,34.41373404,33.31787256,34.073004,8992104
2020-01-14,33.99012372,34.51503216,33.4283796,33.89803452,6790606
2020-01-15,33.99012372,34.33085376,33.612558,33.842781,3870720
2020-01-16,33.95328804,34.04537724,33.5204688,33.7046472,4151020
2020-01-17,33.85198992,34.14667536,33.16132092,33.7967364,6434929
2020-01-20,33.74148288,33.842781,32.5995768,33.60334908,8012002
2020-01-21,33.44679744,33.54809556,31.66947588,32.86663548,8755310
2020-01-22,32.57195004,33.3362904,32.16675756,32.89426224,6445908
2020-01-23,33.0600228,33.49284204,31.1261496,31.3563726,9805176
2020-02-03,28.2253398,30.849882,28.2253398,30.389436,17332193
2020-02-04,30.50915196,31.28270124,28.9160088,29.78164728,17105823
2020-02-05,29.91057216,30.51836088,29.3764548,29.6066778,14370054
2020-02-06,29.87373648,30.99722472,29.49617076,30.82225524,14489383
2020-02-07,30.8959266,30.8959266,30.08554164,30.5275698,7482337
2020-02-10,29.92899,31.540551,29.92899,31.4945064,10468576
2020-02-11,31.4945064,32.921889,30.849882,31.50371532,11932428
2020-02-12,31.18140312,31.99178808,30.95118012,31.2182388,8040023
2020-02-13,31.2182388,31.36558152,30.5736144,30.6657036,7400139
2020-02-14,30.6657036,31.98257916,30.47231628,31.66026696,9918112
2020-02-17,31.91811672,32.51669652,31.48529748,31.83523644,9678107
2020-02-18,31.79840076,31.97337024,30.9419712,31.1721942,8695727
2020-02-19,31.2182388,31.78919184,31.07089608,31.2182388,8295322
2020-02-20,31.4484618,32.34172704,31.32874584,32.23122,9825138
2020-02-21,32.29568244,32.68245708,31.96416132,32.15754864,6631849
2020-02-24,31.9549524,32.461443,31.55896884,31.96416132,6652677
2020-02-25,31.38399936,31.91811672,30.389436,31.04326932,13244201
2020-02-26,30.76700172,31.23665664,29.98424352,30.5736144,8863980
2020-02-27,30.38022708,32.36014488,30.38022708,31.89048996,10726574
2020-02-28,31.36558152,32.03783268,30.61045008,31.4945064,8717752
2020-03-02,31.22744772,33.1060674,31.02485148,32.74691952,11157332
2020-03-03,33.152112,33.96249696,32.93109792,33.71385612,9527086
2020-03-04,33.62176692,33.95328804,32.94030684,33.45600636,7557689
2020-03-05,33.6586026,35.69377392,33.49284204,34.83734436,10730877
2020-03-06,34.82813544,34.82813544,33.73227396,33.86119884,5778635
2020-03-09,33.67702044,33.69543828,32.74691952,32.84821764,4789301
2020-03-10,32.3693538,33.612558,32.3693538,33.32708148,7099166
2020-03-11,33.382335,34.19271996,33.16132092,33.31787256,6687069
2020-03-12,32.8758444,33.30866364,32.29568244,32.49827868,6551247
