date,open,high,low,close,volume
2020-01-02,4.24982436,4.26432888,4.23531984,4.25707662,72808500
2020-01-03,4.25707662,4.34410374,4.24982436,4.3150947,119856782
2020-01-06,4.37311278,4.55441928,4.36586052,4.51815798,301646128
2020-01-07,4.47464442,4.47464442,4.40212182,4.43113086,152681755
2020-01-08,4.53991476,4.5689238,4.4601399,4.51815798,215451333
2020-01-09,4.38036504,4.40937408,4.351356,4.39486956,159983683
2020-01-10,4.38036504,4.38036504,4.32234696,4.34410374,92130621
2020-01-13,4.34410374,4.34410374,4.30059018,4.32959922,55118392
2020-01-14,4.3150947,4.33685148,4.30784244,4.3150947,44480419
2020-01-15,4.3150947,4.32959922,4.24982436,4.25707662,72014546
2020-01-16,4.26432888,4.27158114,4.21356306,4.22806758,57860992
2020-01-17,4.23531984,4.25707662,4.22806758,4.23531984,36667641
2020-01-20,4.2425721,4.24982436,4.21356306,4.2425721,53408389
2020-01-21,4.2425721,4.2425721,4.19180628,4.19905854,56028546
2020-01-22,4.17730176,4.18455402,4.14104046,4.16279724,66239738
2020-01-23,4.1337882,4.14829272,4.07577012,4.09027464,81444447
2020-02-03,3.72766164,3.83644554,3.68414808,3.72040938,227093729
2020-02-04,3.67689582,3.76392294,3.66964356,3.74941842,106459420
2020-02-05,3.74941842,3.82194102,3.72040938,3.77842746,102318674
2020-02-06,3.8074365,3.83644554,3.77842746,3.82194102,86647363
2020-02-07,3.80018424,3.82919328,3.77842746,3.82919328,61128263
2020-02-10,3.80018424,3.83644554,3.78567972,3.82919328,56130919
2020-02-11,3.82194102,3.87270684,3.81468876,3.8436978,71171722
2020-02-12,3.83644554,3.85820232,3.82919328,3.85095006,54500038
2020-02-13,3.86545458,3.8799591,3.82919328,3.82919328,53568587
2020-02-14,3.81468876,3.8436978,3.8074365,3.82919328,47917020
2020-02-17,3.83644554,3.90171588,3.82194102,3.90171588,84392095
2020-02-18,3.90171588,3.90171588,3.86545458,3.8799591,74201915
2020-02-19,3.8799591,3.88721136,3.85820232,3.86545458,74189083
2020-02-20,3.8799591,3.90171588,3.85820232,3.90171588,105637160
2020-02-21,3.8799591,3.90171588,3.87270684,3.89446362,113816298
2020-02-24,3.87270684,3.87270684,3.82194102,3.82919328,138156164
2020-02-25,3.7711752,3.78567972,3.7349139,3.76392294,150412876
2020-02-26,3.7349139,3.80018424,3.71315712,3.78567972,160220097
2020-02-27,3.7711752,3.77842746,3.74216616,3.74941842,136252257
2020-02-28,3.70590486,3.72766164,3.66964356,3.67689582,209149489
2020-03-02,3.70590486,3.75667068,3.6986526,3.74941842,139114686
2020-03-03,3.79293198,3.80018424,3.74941842,3.76392294,125035559
2020-03-04,3.75667068,3.76392294,3.7349139,3.75667068,89700352
2020-03-05,3.7711752,3.8074365,3.75667068,3.8074365,153980518
2020-03-06,3.7711752,3.78567972,3.74941842,3.7711752,109633592
2020-03-09,3.66964356,3.80018424,3.64063452,3.7349139,226621865
2020-03-10,3.6986526,3.74216616,3.66964356,3.7349139,135358732
2020-03-11,3.7349139,3.74941842,3.70590486,3.71315712,85888083
2020-03-12,3.68414808,3.70590486,3.66964356,3.67689582,94317442
2020-03-13,3.62613,3.68414808,3.56811192,3.65513904,134749475
2020-03-16,3.6623913,3.72040938,3.64063452,3.64788678,117961612
2020-03-17,3.63338226,3.66964356,3.5898687,3.63338226,95482098
2020-03-18,3.63338226,3.64788678,3.5898687,3.5898687,86839957
2020-03-19,3.58261644,3.59712096,3.5173461,3.53910288,130684222
2020-03-20,3.56811192,3.58261644,3.53185062,3.56085966,103204371
2020-03-23,3.51009384,3.5173461,3.4810848,3.48833706,106705582
2020-03-24,3.51009384,3.53185062,3.4810848,3.51009384,105155949
