date,open,high,low,close,volume
2020-01-02,59.61604,59.6837855,58.83696675,59.3992544,21080991
2020-01-03,59.6295891,59.751531,58.0578935,58.22725725,21817779
2020-01-06,57.95627525,58.06466805,56.60136525,56.96719095,29734839
2020-01-07,56.9739655,57.87498065,56.6894344,57.49560585,18940918
2020-01-08,56.92654365,57.4752822,56.90622,57.3668894,12304171
2020-01-09,57.583675,59.074076,57.56335135,58.8572904,26017192
2020-01-10,59.209567,59.9547675,59.0063305,59.2773125,23256665
2020-01-13,59.8734729,59.9412184,58.5998575,59.5076472,21503704
2020-01-14,59.480549,59.480549,58.3153264,58.60663205,21468124
2020-01-15,58.70147575,59.58216725,58.3017773,58.89116315,16496087
2020-01-16,59.3721562,59.44667625,57.990148,58.5592102,20712394
2020-01-17,58.5998575,61.4316194,58.5998575,61.4180703,52624117
2020-01-20,62.8542749,63.3284934,60.3476914,61.0386955,29352713
2020-01-21,61.0386955,62.31908545,60.8761063,61.22160835,19950939
2020-01-22,61.20805925,61.7703469,60.63899705,61.19451015,16226239
2020-01-23,60.9844991,61.377423,59.074076,59.60926545,23701555
2020-02-03,54.5893239,58.8572904,54.467382,57.8953043,41042008
2020-02-04,57.8817552,59.6702364,56.5403943,58.76922125,32433085
2020-02-05,58.938585,60.27317135,58.45759195,60.23252405,29675828
2020-02-06,60.59834975,61.919387,59.81250195,61.03192095,30832480
2020-02-07,61.3096775,61.377423,59.5076472,60.73384075,22467653
2020-02-10,60.0902585,60.2257495,59.1418215,59.9547675,16548422
2020-02-11,60.293495,61.57388495,59.96154205,61.07256825,22918742
2020-02-12,61.31645205,62.9762168,61.1741865,62.9762168,24963047
2020-02-13,63.14558055,63.4368862,61.8245433,61.95325975,18521631
2020-02-14,62.08875075,62.63071475,61.65517955,62.02100525,15010325
2020-02-17,62.02100525,62.86104945,61.68227775,62.5832929,16256991
2020-02-18,62.59006745,63.37591525,61.1335392,61.377423,22754516
2020-02-19,61.23515745,61.5806595,60.55770245,60.7541644,16851331
2020-02-20,61.0928919,61.7026014,60.46285875,61.512914,16027553
2020-02-21,61.18096105,61.4451685,60.8896554,61.106441,19334718
2020-02-24,60.95062635,61.00482275,59.31118525,59.8734729,27950756
2020-02-25,59.18924335,60.96417545,59.074076,59.82605105,23184351
2020-02-26,59.5482945,59.60926545,58.5998575,58.7217994,22998536
2020-02-27,58.938585,59.61604,58.4643665,59.08085055,19002179
2020-02-28,58.26113,58.6540539,56.6758853,56.96719095,26959678
2020-03-02,57.61754775,58.53888655,56.3100596,57.719166,26989162
2020-03-03,58.4372683,60.46285875,58.4372683,59.8463747,29242999
2020-03-04,59.61604,59.69056005,58.532112,59.480549,15053100
2020-03-05,60.70674255,62.6645875,60.30026955,62.1226235,44192555
2020-03-06,62.32586,63.545279,62.1226235,62.49522375,31258261
2020-03-09,61.00482275,61.8516415,60.15122945,60.21897495,32820179
2020-03-10,60.46285875,62.054878,59.71765825,61.377423,26284468
2020-03-11,62.18359445,62.18359445,60.16477855,60.31381865,16010243
2020-03-12,59.28408705,60.293495,58.26113,58.5185629,25077454
2020-03-13,55.686801,58.26113,55.55131,57.3804385,34967130
2020-03-16,57.583675,58.0578935,55.24645525,55.58518275,28994095
2020-03-17,55.58518275,56.8791218,53.5731414,54.93482595,27293470
2020-03-18,55.009346,57.0823583,54.39286195,54.602873,28389686
2020-03-19,54.5351275,55.415819,52.2859769,53.518945,32231088
2020-03-20,54.1828509,54.86708045,53.2886103,54.3047928,24883224
2020-03-23,54.1964,56.56071795,53.72895605,55.7545465,41520770
2020-03-24,56.2558632,58.26113,56.1474704,58.0307953,31900549
2020-03-25,59.71765825,60.9574009,58.67437755,60.27317135,31844647
2020-03-26,60.2257495,61.9871325,59.71765825,61.1606374,31770356
2020-03-27,61.68227775,63.17267875,61.0251464,61.57388495,28469859
2020-03-30,60.97095,62.63071475,60.0767094,61.4451685,25684644
2020-03-31,61.76357235,62.4478019,60.97095,62.34618365,26304468
2020-04-01,61.9058379,61.98035795,60.428986,60.97095,19304498
2020-04-02,61.00482275,62.31908545,60.7135171,62.22424175,18138870
2020-04-03,62.190369,64.358225,62.00745615,63.49785715,29210344
2020-04-07,64.0194975,65.0221309,63.3962389,64.6969525,23768403
2020-04-08,64.2904795,65.3744075,63.83658465,64.2091849,16119858
2020-04-09,64.21595945,66.255099,63.98562475,65.57086945,17708066
2020-04-10,65.5640949,67.5287144,64.9679345,65.17794555,17107628
2020-04-13,65.6995859,65.96379335,64.5479124,65.48957485,9332925
2020-04-14,66.2009026,66.7564157,65.0898764,66.72254295,19345508
2020-04-15,66.73609205,67.44064525,65.6318404,66.00444065,14466307
2020-04-16,65.15084735,66.3363936,64.7105016,65.99089155,13984286
2020-04-17,66.08573525,66.526081,65.2795638,65.442153,14749545
2020-04-20,65.442153,66.0518625,65.04245455,65.5098985,12854190
2020-04-21,65.713135,65.7266841,63.85013375,64.5614615,18320323
2020-04-22,64.55468695,66.0518625,63.75529005,66.0518625,17745049
2020-04-23,66.39059,66.91223035,64.358225,65.06955275,19376577
2020-04-24,65.0221309,65.02890545,64.0194975,64.5479124,10850701
2020-04-27,64.9679345,65.9163715,63.87723195,65.27278925,18385978
2020-04-28,65.306662,65.713135,64.39209775,65.06955275,22129179
2020-04-29,64.7375998,65.03568,62.08875075,63.26752245,24102982
2020-04-30,63.274297,64.087243,62.6239402,63.003315,19649746
2020-05-06,62.67136205,65.3202111,62.3936055,65.3202111,26001373
2020-05-07,65.40828025,65.93669515,64.764698,65.442153,12458600
2020-05-08,65.6860368,66.85803395,65.32698565,65.74700775,16732086
2020-05-11,65.5098985,65.5640949,63.26752245,63.4639844,32938974
2020-05-12,63.4639844,64.71727615,63.3555916,64.6563052,18285628
2020-05-13,64.6563052,65.713135,63.7485155,64.8324435,22492009
2020-05-14,64.6698543,66.39059,64.1549885,65.848626,22261679
2020-05-15,66.255099,66.49220825,64.02627205,64.24305765,25366060
2020-05-18,64.32435225,66.526081,63.7485155,65.848626,30116321
2020-05-19,67.068045,67.72517635,65.92314605,66.3499427,18534838
2020-05-20,66.7428666,67.72517635,65.81475325,66.3228445,19324558
2020-05-21,66.5938265,68.422955,66.41091365,67.5693617,27069881
2020-05-22,67.58968535,67.6642054,64.6156579,64.9543854,28447785
2020-05-25,65.6796504,66.60046932,65.2314642,65.9648598,19936839
2020-05-26,65.7203946,66.7389996,65.40258984,66.413046,21137100
2020-05-27,66.11153892,66.11153892,63.89505444,65.08478508,31144212
2020-05-28,64.95440364,65.13367812,63.01497972,63.968394,23191684
2020-05-29,63.6424404,64.6610454,63.3979752,64.1313708,17318968
2020-06-01,65.0277432,65.8426272,64.85661756,65.36999448,26148402
2020-06-02,65.41073868,65.6796504,64.80772452,65.5166736,17609319
2020-06-03,65.72854344,65.83447836,65.1092316,65.32925028,20953771
2020-06-04,65.66335272,66.21747384,65.11738044,66.1685808,20979792
2020-06-05,66.1685808,67.08125088,65.53297128,67.0649532,18578931
2020-06-08,67.24422768,67.38275796,64.92995712,65.4351852,33038299
2020-06-09,65.4351852,67.635372,65.4351852,67.61092548,35269985
2020-06-10,67.64352084,69.672582,67.26052536,68.89029336,31912487
2020-06-11,68.7354654,69.55849824,68.10800472,68.82510264,22117862
2020-06-12,67.72500924,69.9577914,67.72500924,69.94964256,23395844
2020-06-15,69.3466284,70.5689544,68.51544672,68.64582816,25478188
2020-06-16,69.3466284,71.39198724,68.92288872,71.00899176,27428615
2020-06-17,71.1393732,73.3803042,71.0171406,73.0543506,33127401
2020-06-18,73.0136064,73.30696464,71.36754072,72.7691412,21487640
2020-06-19,72.932118,76.04497488,72.7691412,75.76791432,33448503
2020-06-22,75.7027236,77.74808244,75.1323048,75.97163532,29277781
2020-06-23,75.18934668,77.006538,74.969328,77.006538,25453060
2020-06-24,76.599096,76.9250496,74.99377452,75.7434678,31091258
2020-06-29,75.2952816,76.14276096,74.4803976,75.15675132,27130570
2020-06-30,75.68642592,76.2731424,74.765607,75.2137932,25766883
2020-07-01,75.2952816,75.42566304,72.77729004,74.1951882,42068046
2020-07-02,74.13814632,74.765607,73.33956,74.3174208,34527121
2020-07-03,74.41520688,74.969328,73.747002,74.87154192,29910749
2020-07-06,74.969328,76.1101656,74.2766766,75.89014692,49652811
2020-07-07,76.16720748,80.03790648,75.7434678,79.28006436,47494422
2020-07-08,79.83418548,81.29282784,78.27775704,79.09264104,35871041
2020-07-09,79.1252364,80.85279048,78.72594324,80.27422284,28267464
2020-07-10,80.3475624,81.82250244,79.8993762,80.9587254,29397609
2020-07-13,81.14614872,82.20549792,80.7142602,81.34172088,32371508
2020-07-14,81.3254232,81.3254232,79.043748,80.20903212,33226294
2020-07-15,81.4069116,85.56282,80.72240904,83.92490316,47889951
2020-07-16,84.1775172,84.87831744,78.44073384,78.5140734,47557446
2020-07-17,78.15552444,79.76084592,77.41398,78.49777572,36663152
2020-07-20,78.60371064,79.51638072,76.77837048,78.62815716,25636138
2020-07-21,79.3697016,81.47210232,78.62000832,80.9179812,32418857
2020-07-22,80.66536716,82.35217704,79.42674348,80.97502308,30127609
2020-07-23,80.51868804,82.20549792,79.858632,80.97502308,34555635
2020-07-24,79.94826924,80.50239036,76.599096,77.24285436,44416020
2020-07-27,77.23470552,79.01115264,76.99838916,77.73178476,24982911
2020-07-28,77.7399336,78.39998964,76.7620728,77.0880264,28520240
2020-07-29,76.79466816,78.53851992,76.599096,78.1066314,26603673
2020-07-30,78.11478024,78.46518036,77.09617524,77.38953348,27299645
2020-07-31,77.30804508,77.80512432,74.83894656,76.90875192,56003417
2020-08-03,75.5397468,76.38722616,74.561886,75.9471888,63997843
