date,open,high,low,close,volume
2020-01-02,954.720024,969.15931798,944.563428,956.41279,14809916
2020-01-03,945.409811,945.409811,911.4698527,912.87484848,13031878
2020-01-06,906.35769938,925.0119807,903.3445759,912.39241017,6341478
2020-01-07,911.9776825,930.174917,911.0466612,926.39158499,4785359
2020-01-08,918.36787415,927.2125765,916.27730814,920.98319762,2500825
2020-01-09,925.943002,935.58330437,922.55747,933.3065341,3740587
2020-01-10,938.638747,944.55496417,933.1372575,941.6010875,3597587
2020-01-13,941.6010875,955.7356836,941.177896,951.56301541,3851575
2020-01-14,951.5037686,952.08777287,933.560449,937.2845342,3514465
2020-01-15,938.64721083,949.3031728,935.253215,941.28792579,2602911
2020-01-16,946.99254721,946.99254721,933.20496814,936.945981,2319165
2020-01-17,939.48513,941.83807474,931.87614683,937.3691725,2347275
2020-01-20,941.05940238,941.05940238,915.786406,923.403853,3539130
2020-01-21,914.940023,920.018321,907.5764909,910.1156399,3287405
2020-01-22,905.62981,917.479172,893.25569054,910.29338033,3620004
2020-01-23,910.708108,910.708108,877.699171,891.0720224,5346843
2020-02-03,833.687255,855.42237044,829.45534,849.70082136,12344288
2020-02-04,859.078745,894.626831,855.70167683,878.55401783,6262418
2020-02-05,888.70215,892.087682,874.33903049,888.69368617,4741824
2020-02-06,896.68354169,909.861725,890.41184366,906.476193,4717121
2020-02-07,905.63827383,911.554491,898.02929066,910.708108,3127871
2020-02-10,898.858746,909.5231718,894.7961076,902.65900567,3053342
2020-02-11,899.705129,930.75045744,899.5358524,929.328534,4791793
2020-02-12,921.711087,929.99717657,919.07037204,928.71067441,2812543
2020-02-13,929.328534,942.77755987,920.87316783,923.403853,3035736
2020-02-14,922.93834235,925.52827433,916.72589113,920.864704,2328760
2020-02-17,916.2095975,927.79658077,916.1249592,925.79065306,2702822
2020-02-18,922.56593383,928.38058504,916.632789,917.479172,2666496
2020-02-19,918.325555,932.2908745,912.400874,928.0589595,3705147
2020-02-20,928.2282361,951.334492,927.13640203,946.256194,4680262
2020-02-21,940.72084918,950.94515582,939.49359383,941.92271304,2894008
2020-02-24,935.6764065,939.48513,918.7487465,920.17066994,3865036
2020-02-25,912.400874,915.86258047,903.83547804,909.70091223,3838562
2020-02-26,898.858746,917.479172,892.934065,908.7614271,4356097
2020-02-27,910.708108,926.78092117,910.708108,920.34841037,3449829
2020-02-28,905.8837249,915.786406,888.67675851,894.626831,4994657
2020-03-02,888.79525213,928.10127865,888.71061383,919.18040183,4766304
2020-03-03,929.328534,947.00101104,929.328534,942.024279,5025015
2020-03-04,952.180875,964.030237,944.76655992,955.49869636,5379299
2020-03-05,961.75346673,994.49156117,956.88676448,991.114493,6242645
2020-03-06,984.343429,995.346408,975.01628834,977.9955565,3064100
2020-03-09,960.644705,960.644705,940.59389173,942.87912583,4340409
2020-03-10,942.024279,988.575344,942.024279,978.418748,5806293
2020-03-11,977.9955565,989.91262914,965.723003,980.55163316,3554757
2020-03-12,965.90920726,975.879599,952.2655133,963.6070455,3663063
2020-03-13,922.55747,955.54947934,914.09364,941.20328749,7588531
2020-03-16,934.38990434,937.75004485,898.858746,903.090661,5123254
2020-03-17,892.934065,912.400874,855.79477896,884.5548733,7935912
2020-03-18,880.23832,897.16598,853.14560017,853.14560017,7345988
2020-03-19,841.29623817,859.078745,812.6123183,842.997468,10226507
2020-03-20,855.693213,882.777469,855.693213,876.24339224,6013919
2020-03-23,846.383,876.24339224,839.20567216,862.464277,4847210
2020-03-24,882.777469,896.21803104,876.006405,893.780448,4665096
2020-03-25,920.84777634,923.70855088,909.1846186,914.1782783,3704866
2020-03-26,908.44826539,923.5731296,898.858746,901.33018436,3004856
2020-03-27,918.325555,924.250236,909.87018883,910.2849165,3626112
2020-03-30,897.37757575,911.554491,894.626831,907.322576,3068741
2020-03-31,915.786406,943.717045,915.6171294,940.331513,4798437
2020-04-01,945.409811,955.566407,933.560449,933.560449,3320535
2020-04-02,934.406832,969.108535,934.30526604,969.108535,4520561
2020-04-03,964.05562849,971.61382868,958.08862834,964.69887957,2761761
2020-04-07,983.45472685,987.3057695,972.40096487,981.76196085,4348800
2020-04-08,975.033216,987.14495673,975.033216,981.60114808,2422442
2020-04-09,986.882578,989.421727,971.61382868,980.5347055,2281697
2020-04-10,980.00994804,1000.0015145,976.3027905,986.036195,2780434
2020-04-13,986.036195,990.25118234,972.0708755,983.7509609,1598147
2020-04-14,995.346408,1008.50766365,986.882578,1003.0484933,3679955
2020-04-15,1008.888536,1019.03666817,1004.7412593,1006.8572168,2933229
2020-04-16,1009.70952751,1013.2050893,1002.2021103,1013.2050893,2172774
2020-04-17,1024.12343,1044.91059648,1019.89997883,1037.665558,3824569
2020-04-20,1033.433643,1042.3206645,1029.8788344,1038.7658559,2423864
2020-04-21,1033.45057066,1035.96432817,1009.734919,1015.6596,2922422
2020-04-22,1020.737898,1057.5555585,1017.53857026,1053.3236435,4403473
2020-04-23,1057.97875,1071.25003544,1056.09131591,1059.89157558,2689851
2020-04-24,1056.285984,1066.34947787,1045.43535394,1058.45272448,1912240
2020-04-27,1063.903431,1081.82135911,1058.79127768,1079.984708,2590391
2020-04-28,1087.86453373,1100.24711702,1076.49761004,1082.63388679,3466190
2020-04-29,1081.5081974,1090.2259423,1064.749814,1079.0536867,2344406
2020-04-30,1075.752793,1087.61061883,1065.49463104,1071.2669631,2466087
2020-05-06,1058.825133,1100.2979,1057.97875,1100.2979,3583481
2020-05-07,1099.7900702,1112.98518117,1094.373219,1110.454496,2793474
2020-05-08,1114.686411,1132.460454,1107.50061933,1112.66355563,2907868
2020-05-11,1117.22556,1129.921305,1111.86795561,1119.77317283,2367119
2020-05-12,1115.532794,1129.91284117,1113.840028,1128.228539,1972181
2020-05-13,1128.228539,1132.45199017,1119.66314304,1130.72536885,2201431
2020-05-14,1125.68939,1129.81973904,1121.55057713,1122.80322397,1857492
2020-05-15,1124.843007,1128.6517305,1101.88910004,1111.300879,2639808
2020-05-18,1105.376198,1143.8866245,1104.63984479,1139.40925843,3436211
2020-05-19,1154.466412,1154.466412,1132.460454,1139.32462013,2478746
2020-05-20,1139.32462013,1150.38684594,1131.45325823,1143.463433,2118340
2020-05-21,1146.848965,1161.20362068,1145.03770538,1156.2438163,2305158
2020-05-22,1156.159178,1156.2438163,1119.66314304,1124.1659006,3442746
2020-05-25,1125.68939,1156.65008014,1118.071943,1153.5353907,3156100
2020-05-26,1159.44314404,1159.50239085,1146.848965,1149.388114,2247019
2020-05-27,1150.234497,1151.08088,1128.228539,1132.460454,2677741
2020-05-28,1132.43506251,1140.02711802,1118.18197279,1137.538752,2648591
2020-05-29,1127.4667943,1159.52778234,1127.4667943,1156.6670078,3044435
