date,open,high,low,close,volume
2020-01-02,13.82608251,14.06719506,13.81230465,13.92252753,113002843
2020-01-03,13.9156386,13.9845279,13.8467493,13.87430502,65929102
2020-01-06,13.81919358,13.94319432,13.67452605,13.71585963,70916486
2020-01-07,13.77786,13.95008325,13.68141498,13.77097107,56116255
2020-01-08,13.67452605,13.73652642,13.45408029,13.48852494,88173151
2020-01-09,13.61941461,13.6400814,13.48163601,13.55741424,66337925
2020-01-10,13.5711921,13.59874782,13.48163601,13.56430317,42380746
2020-01-13,13.56430317,13.57808103,13.44030243,13.5711921,60018324
2020-01-14,13.6400814,13.75719321,13.57808103,13.60563675,53764030
2020-01-15,13.62630354,13.63319247,13.37830206,13.42652457,60002110
2020-01-16,13.45408029,13.5023028,13.21985667,13.27496811,82735839
2020-01-17,13.27496811,13.37141313,13.21296774,13.26119025,44044257
2020-01-20,13.28185704,13.37830206,13.24052346,13.3645242,42989586
2020-01-21,13.2956349,13.31630169,13.10274486,13.13718951,61075649
2020-01-22,13.10274486,13.24741239,13.04074449,13.17852309,55354318
2020-01-23,13.09585593,13.10274486,12.75140943,12.80652087,108558674
2020-02-03,11.58029133,12.16585038,11.5734024,11.78695923,162905880
2020-02-04,11.85584853,12.13829466,11.83518174,12.08318322,100023231
2020-02-05,12.09696108,12.15207252,11.95918248,12.07629429,88639852
2020-02-06,12.15896145,12.22785075,12.02118285,12.16585038,72349473
2020-02-07,12.03496071,12.15207252,11.97984927,12.13140573,59983475
2020-02-10,12.02807178,12.09696108,12.00740499,12.06940536,50700227
2020-02-11,12.1245168,12.29674005,12.11762787,12.18651717,61639160
2020-02-12,12.22096182,12.22785075,12.09696108,12.20718396,43280750
2020-02-13,12.1934061,12.22785075,12.08318322,12.11073894,50273755
2020-02-14,12.07629429,12.2622954,12.06251643,12.22785075,52585193
2020-02-17,12.24162861,12.53096367,12.17273931,12.50340795,86821374
2020-02-18,12.44829651,12.49651902,12.29674005,12.3311847,62314552
2020-02-19,12.33807363,12.45518544,12.26918433,12.32429577,44935314
2020-02-20,12.36562935,12.55163046,12.29674005,12.50340795,75034413
2020-02-21,12.42762972,12.57918618,12.40696293,12.45518544,67819010
2020-02-24,12.40696293,12.4689633,12.28296219,12.28985112,73482558
2020-02-25,12.15896145,12.28296219,12.09007215,12.20029503,75724267
2020-02-26,12.09696108,12.35185149,12.0556275,12.1934061,83158727
2020-02-27,12.22096182,12.31740684,12.20029503,12.27607326,61747348
2020-02-28,12.14518359,12.23473968,11.87651532,11.91095997,87538756
2020-03-02,11.97984927,12.15896145,11.92473783,12.11762787,76393760
