date,open,high,low,close,volume
2020-01-02,6.74285325,6.8437667,6.6602877,6.72450535,42800323
2020-01-03,6.7336793,6.74285325,6.63276585,6.66946165,26704059
2020-01-06,6.6419398,6.7336793,6.5868961,6.6235919,29294284
2020-01-07,6.65111375,6.6969835,6.605244,6.65111375,25868482
2020-01-08,6.6419398,6.6419398,6.4584608,6.4584608,29356941
2020-01-09,6.5135045,6.5868961,6.4951566,6.57772215,24793938
2020-01-10,6.5868961,6.5868961,6.4951566,6.50433055,18320512
2020-01-13,6.5318524,6.6235919,6.4768087,6.6235919,19010908
2020-01-14,6.6419398,6.6419398,6.54102635,6.5502003,17874767
2020-01-15,6.55937425,6.5868961,6.4584608,6.46763475,17917364
2020-01-16,6.4768087,6.5685482,6.4401129,6.50433055,19212407
2020-01-17,6.5318524,6.76120115,6.5318524,6.66946165,47655218
2020-01-20,6.5685482,6.5868961,6.26580785,6.4951566,54948155
2020-01-21,6.43093895,6.52267845,6.3850692,6.46763475,21653317
2020-01-22,6.46763475,6.70615745,6.35754735,6.66946165,31729838
2020-01-23,6.65111375,6.6786356,6.33919945,6.39424315,28573303
2020-02-03,5.75206665,5.75206665,5.75206665,5.75206665,6943200
2020-02-04,5.5227179,5.9814154,5.5227179,5.8529801,35909542
2020-02-05,5.88050195,6.1281986,5.7979364,6.054807,38567711
2020-02-06,6.06398095,6.44928685,6.0181112,6.3300255,51531114
2020-02-07,6.3850692,6.50433055,6.1465465,6.2199381,42845396
2020-02-10,6.24745995,6.3300255,6.10067675,6.1648944,32566931
2020-02-11,6.1648944,6.1832423,5.99058935,6.02728515,28571858
2020-02-12,6.04563305,6.10067675,6.0181112,6.0915028,18781525
2020-02-13,6.08232885,6.1098507,5.99058935,5.9997633,21635660
2020-02-14,6.00893725,6.1465465,5.9263717,6.0731549,24918678
2020-02-17,6.1281986,6.238286,6.1098507,6.2199381,32898049
2020-02-18,6.19241625,6.4951566,6.17406835,6.43093895,57658067
2020-02-19,6.4951566,7.07311545,6.35754735,7.07311545,163834407
2020-02-20,7.05476755,7.05476755,6.77954905,6.90798435,108566787
2020-02-21,6.8621146,7.3942037,6.81624485,7.29329025,125976190
2020-02-24,7.9629886,8.02720625,7.5960306,8.0180323,216769765
2020-02-25,7.82537935,8.81616595,7.75198775,8.81616595,248155500
2020-02-26,8.6785567,8.98129705,7.9446407,8.1648155,159832670
2020-02-27,8.1648155,8.32077265,7.60520455,7.78868355,118012060
2020-02-28,7.4125516,7.9262928,7.3942037,7.56850875,115638738
2020-03-02,7.8529012,7.9079449,7.4859432,7.75198775,105650474
2020-03-03,7.8712491,8.41251215,7.7978575,7.9996844,119082801
2020-03-04,7.84372725,7.99051045,7.4308995,7.5960306,91086021
2020-03-05,7.73363985,7.8529012,7.47676925,7.80703145,86232581
2020-03-06,7.64190035,7.75198775,7.56850875,7.56850875,47144288
2020-03-09,7.3942037,7.5042911,6.9171583,6.96302805,86488318
2020-03-10,6.83459275,7.2290726,6.79789695,7.1923768,73274206
2020-03-11,7.20155075,7.27494235,6.9171583,6.9538541,64615146
2020-03-12,6.8254188,7.0822894,6.6419398,6.96302805,67063022
2020-03-13,6.54102635,6.9538541,6.52267845,6.79789695,74774281
2020-03-16,6.8621146,7.2841163,6.8070709,6.8988104,97805809
2020-03-17,6.92633225,7.2290726,6.7703751,7.21989865,80678796
2020-03-18,7.3024642,7.44007345,6.972202,6.98137595,97644400
2020-03-19,7.0272457,7.2657684,6.8621146,7.2290726,79087673
2020-03-20,7.31163815,7.6143785,7.27494235,7.34833395,97083506
2020-03-23,7.05476755,7.1189852,6.61441795,6.61441795,81061942
2020-03-24,6.74285325,6.77954905,6.37589525,6.6419398,67906064
2020-03-25,6.7520272,6.8254188,6.605244,6.6969835,53599043
2020-03-26,6.605244,6.6602877,6.4951566,6.5135045,32223554
2020-03-27,6.5685482,6.605244,6.43093895,6.4584608,28494577
2020-03-30,6.32085155,6.37589525,6.1281986,6.21076415,34341398
2020-03-31,6.32085155,6.35754735,6.2015902,6.2199381,22078268
2020-04-01,6.15572045,6.3850692,6.15572045,6.28415575,27967565
2020-04-02,6.22911205,6.4951566,6.2015902,6.48598265,28680455
2020-04-03,6.46763475,6.48598265,6.2933297,6.32085155,21437933
2020-04-07,6.44928685,6.55937425,6.4034171,6.50433055,28497747
2020-04-08,6.46763475,6.5318524,6.41259105,6.4584608,23595715
2020-04-09,6.48598265,6.52267845,6.4401129,6.4768087,19686469
2020-04-10,6.4768087,6.4768087,6.22911205,6.24745995,31855187
2020-04-13,6.238286,6.26580785,6.1465465,6.22911205,19260879
2020-04-14,6.3116776,6.54102635,6.28415575,6.5318524,36830312
2020-04-15,6.5318524,6.57772215,6.4401129,6.44928685,22691264
2020-04-16,6.43093895,6.48598265,6.37589525,6.37589525,20758446
2020-04-17,6.4401129,6.5685482,6.3667213,6.39424315,28994249
2020-04-20,6.43093895,6.43093895,6.3300255,6.37589525,22128636
2020-04-21,6.32085155,6.37589525,6.26580785,6.3667213,17371239
2020-04-22,6.3116776,6.43093895,6.28415575,6.4034171,17791472
2020-04-23,6.4034171,6.41259105,6.2566339,6.2566339,21984677
2020-04-24,6.2566339,6.2933297,6.13737255,6.1648944,21109163
2020-04-27,6.17406835,6.19241625,6.054807,6.0731549,13993565
2020-04-28,5.9630675,5.99058935,5.5961095,5.7612406,34151498
2020-04-29,5.77041455,5.82545825,5.64197925,5.67867505,17046456
2020-04-30,5.7061969,5.91719775,5.687849,5.9080238,21632500
2020-05-06,5.8346322,6.15572045,5.80711035,6.15572045,28724903
2020-05-07,6.08232885,6.19241625,6.04563305,6.054807,19680358
2020-05-08,6.11902465,6.2015902,6.06398095,6.15572045,19919366
2020-05-11,6.19241625,6.28415575,6.0731549,6.13737255,21041538
2020-05-12,6.1465465,6.32085155,6.1098507,6.2566339,24783071
2020-05-13,6.2199381,6.2566339,6.11902465,6.15572045,17078228
2020-05-14,6.13737255,6.1465465,5.99058935,6.00893725,19839677
2020-05-15,6.13737255,6.48598265,6.13737255,6.21076415,43529810
2020-05-18,6.30250365,6.4584608,6.2199381,6.3850692,43190733
2020-05-19,6.41259105,6.5868961,6.28415575,6.4768087,45792586
2020-05-20,6.4951566,6.5502003,6.2749818,6.3300255,33163764
2020-05-21,6.32085155,6.35754735,6.1098507,6.21076415,26529741
2020-05-22,6.2015902,6.24745995,6.04563305,6.06398095,20026419
2020-05-25,6.054807,6.1465465,5.9997633,6.04563305,12421252
2020-05-26,6.06398095,6.13737255,6.054807,6.11902465,9708574
2020-05-27,6.1281986,6.13737255,6.00893725,6.0181112,14716679
2020-05-28,6.00893725,6.06398095,5.86215405,5.9447196,16979474
2020-05-29,5.91719775,6.0731549,5.871328,6.02728515,12817740
2020-06-01,6.1098507,6.2566339,6.06398095,6.2199381,24252466
2020-06-02,6.28415575,6.35754735,6.21076415,6.3300255,26323275
2020-06-03,6.3116776,6.35754735,6.238286,6.238286,22626750
2020-06-04,6.22911205,6.3300255,6.19241625,6.22911205,15360503
2020-06-05,6.22911205,6.26580785,6.11902465,6.1648944,16719239
2020-06-08,6.19241625,6.2933297,6.15572045,6.17406835,15366089
2020-06-09,6.2015902,6.21076415,6.13737255,6.1648944,12339990
2020-06-10,6.1648944,6.1648944,6.0364591,6.0731549,18273535
2020-06-11,6.0731549,6.1648944,6.0731549,6.0915028,14683465
2020-06-12,5.9793856,6.09149908,5.9793856,6.03544234,12666781
2020-06-15,6.00741397,6.0728135,5.9793856,5.98872839,11485672
2020-06-16,6.02609955,6.09149908,6.01675676,6.08215629,11394300
2020-06-17,6.08215629,6.11952745,6.02609955,6.06347071,11561918
2020-06-18,6.14755582,6.40915394,6.14755582,6.28769767,36874140
2020-06-19,6.24098372,6.30638325,6.21295535,6.2596693,18564914
2020-06-22,6.25032651,6.43718231,6.25032651,6.32506883,30199681
2020-06-23,6.32506883,6.38112557,6.25032651,6.29704046,22139542
2020-06-24,6.32506883,6.45586789,6.2596693,6.39981115,32413192
2020-06-29,6.37178278,6.41849673,6.29704046,6.32506883,18671559
2020-06-30,6.38112557,6.47455347,6.33441162,6.43718231,27423057
2020-07-01,6.53061021,6.53061021,6.28769767,6.37178278,25918867
2020-07-02,6.38112557,6.55863858,6.31572604,6.539953,39355032
2020-07-03,6.54929579,6.77352275,6.54929579,6.67075206,39737866
2020-07-06,6.76417996,7.05380645,6.76417996,7.04446366,60021402
2020-07-07,7.22197667,7.39014689,6.95103576,6.95103576,81418175
2020-07-08,6.9136646,7.21263388,6.84826507,7.15657714,54540523
2020-07-09,7.11920598,7.33409015,7.02577808,7.23131946,63101339
2020-07-10,7.20329109,7.33409015,7.03512087,7.1005204,50288012
2020-07-13,7.06314924,7.59568827,7.02577808,7.5676599,80358929
2020-07-14,7.48357479,7.5676599,7.24066225,7.37146131,60847419
2020-07-15,7.42751805,7.51160316,7.07249203,7.1005204,46247548
2020-07-16,7.1939483,7.27803341,6.68943764,6.73615159,53814398
2020-07-17,6.75483717,6.8202367,6.55863858,6.6333809,33898520
