date,open,high,low,close,volume
2020-01-02,162.957886,163.47720234,160.86271318,161.46261309,3679013
2020-01-03,163.03846957,163.03846957,159.17045821,159.376394,3442870
2020-01-06,158.44520608,159.86884915,157.63041665,158.14077926,3959764
2020-01-07,159.0182448,161.99983689,158.14077926,161.7939011,3544309
2020-01-08,161.12237135,162.93102481,160.4508416,161.30144595,2886523
2020-01-09,161.39098325,171.21322506,161.39098325,169.99551778,7348336
2020-01-10,169.87016556,170.89089078,167.44370473,167.8824375,3628429
2020-01-13,168.330124,169.09119105,165.644005,168.5987359,3267106
2020-01-14,169.53887755,170.11191627,166.34239594,167.434751,2793505
2020-01-15,167.434751,169.7627208,167.05869434,168.72408812,3380073
2020-01-16,168.72408812,173.6128247,167.64964052,172.5383771,4497440
2020-01-17,172.87861884,174.3291231,170.12087,172.85175765,3056911
2020-01-20,174.60668873,175.46624681,171.17741014,173.73817692,3851186
2020-01-21,174.13214104,179.2536746,171.911616,173.13827701,4517045
2020-01-22,174.597735,175.21554237,169.14491343,173.04873971,4389822
2020-01-23,174.597735,174.597735,166.48565562,168.04360464,4394808
2020-02-03,168.04360464,176.63918544,159.376394,166.539378,8848845
2020-02-04,168.21372551,182.99633374,167.64068679,179.06564627,10056318
2020-02-05,185.23476624,196.97310627,184.446838,196.97310627,11001148
2020-02-06,205.92683627,205.92683627,194.9227021,198.62954632,14239018
2020-02-07,198.6832687,201.458925,189.92652076,193.28416951,8663929
2020-02-10,194.295941,202.354298,194.295941,201.84393539,9450734
2020-02-11,200.72471914,202.8019845,197.59091364,199.8472536,5244933
2020-02-12,199.668179,204.70912899,197.92220165,204.145044,5287564
2020-02-13,204.93297224,206.3834765,200.563552,203.3392083,4370194
2020-02-14,202.354298,215.784893,202.1752234,211.80048315,6035730
2020-02-17,215.40883634,225.21317069,214.88952,216.09827355,6291551
2020-02-18,213.15249638,219.2768477,213.08982027,216.93992417,3852644
2020-02-19,214.00310073,216.66235854,209.517282,210.2335804,6300096
2020-02-20,210.2335804,212.9196994,208.73830749,210.40370127,4846309
2020-02-21,208.75621495,217.02050774,205.99846611,215.19394682,6566427
2020-02-24,217.1279525,225.22212442,216.7698033,223.91487984,8136347
2020-02-25,224.738623,236.81720477,222.12413384,232.24184874,8060033
2020-02-26,231.901607,232.1702189,221.4257429,221.9629667,7981781
2020-02-27,222.5001905,224.6490857,217.35179575,219.4559223,6256184
2020-02-28,218.471012,221.88238313,212.203401,213.994147,10482896
2020-03-02,220.261758,221.6048175,214.89847373,217.54877781,6369642
2020-03-03,231.901607,239.30634171,230.5585475,234.57877227,10375804
2020-03-04,236.378472,236.378472,225.42806021,230.11981473,6706507
2020-03-05,236.378472,241.75966373,231.9911443,233.88933506,7061403
2020-03-06,228.320115,241.3030235,227.94405834,235.9307855,5364503
2020-03-09,233.50432467,246.71107642,231.49868915,238.7959791,6685133
2020-03-10,236.378472,239.55704615,221.21085338,232.06277414,9825141
2020-03-11,232.0806816,233.58490824,221.86447567,222.947877,6894538
2020-03-12,228.92896864,229.02745967,215.784893,218.6500866,8743952
2020-03-13,206.7416257,225.82202433,204.44051709,220.49455498,9625449
2020-03-16,223.84325,233.16408293,213.098774,215.39988261,10555219
2020-03-17,220.02896102,222.947877,205.98951238,217.1279525,6852882
2020-03-18,218.471012,219.71558047,209.6963566,209.9649685,7004055
2020-03-19,208.19212996,211.2184907,196.98206,202.61395617,9398388
