date,open,high,low,close,volume
2020-01-02,5.46579375,5.62320861,5.46579375,5.53575591,13045566.0
2020-01-03,5.51826537,5.55324645,5.48328429,5.52701064,6668028.0
2020-01-06,5.39583159,5.57948226,5.39583159,5.55324645,11769753.0
2020-01-07,5.55324645,5.57948226,5.45704848,5.49202956,8708514.0
2020-01-08,5.48328429,5.51826537,5.40457686,5.4220674,6996302.0
2020-01-09,5.43081267,5.48328429,5.37834105,5.43081267,7240802.0
2020-01-10,5.44830321,5.46579375,5.32586943,5.36085051,7190481.0
2020-01-13,5.34335997,5.4220674,5.32586943,5.38708632,12552683.0
2020-01-14,5.4220674,5.54450118,5.4220674,5.48328429,13875500.0
2020-01-15,5.52701064,5.57073699,5.44830321,5.53575591,14842205.0
2020-01-16,5.52701064,5.71066131,5.5095201,5.57073699,14435771.0
2020-01-17,5.60571807,5.64069915,5.53575591,5.57948226,7058835.0
2020-01-20,5.58822753,5.75438766,5.55324645,5.74564239,12573006.0
2020-01-21,5.71066131,5.72815185,5.57948226,5.58822753,10551471.0
2020-01-22,5.5969728,6.0342363,5.55324645,5.97301941,28035057.0
2020-01-23,5.96427414,6.06921738,5.74564239,5.82434982,27405407.0
2020-02-03,5.23841673,5.36085051,5.23841673,5.23841673,18042973.0
2020-02-04,5.03727552,5.28214308,5.02853025,5.12472822,25533595.0
2020-02-05,5.14221876,5.64069915,5.14221876,5.64069915,30898799.0
2020-02-06,5.76313293,6.06047211,5.62320861,5.87682144,43790302.0
2020-02-07,5.93803833,5.93803833,5.67568023,5.6844255,31197288.0
2020-02-10,5.80685928,5.9467836,5.60571807,5.70191604,32176531.0
2020-02-11,5.71066131,5.86807617,5.57073699,5.7718782,28970290.0
2020-02-12,5.72815185,5.79811401,5.66693496,5.76313293,18985301.0
2020-02-13,5.75438766,5.90305725,5.64069915,5.75438766,20495563.0
2020-02-14,5.71066131,5.81560455,5.65818969,5.6844255,15743315.0
2020-02-17,5.66693496,5.96427414,5.65818969,5.92929306,25856926.0
2020-02-18,5.92929306,5.96427414,5.7718782,5.91180252,17022960.0
2020-02-19,5.88556671,5.9467836,5.80685928,5.82434982,15656204.0
